event_at,statId,chgerId,busiId,prev_stat,new_stat,gap_minutes,normal_ratio_prev6h,started_down_next6h,down_minutes_next6h,y_down_6h,n_events_6h,to_9_6h,to_1_6h,to_4_6h,to_5_6h,to_bad_6h,from9_to_normal_6h,from1_to_normal_6h,bad_to_normal_6h,n_events_24h,to_9_24h,to_1_24h,to_4_24h,to_5_24h,to_bad_24h,from9_to_normal_24h,from1_to_normal_24h,bad_to_normal_24h
2026-01-15T13:06:02,ME20D204,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T14:06:02,ME20D204,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T14:56:02,ME20D204,02,ME,9,3,20,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T17:06:02,ME20D204,02,ME,9,2,30,0.6111111111111112,0,0,0,10,5,0,0,0,5,5,0,5,46,23,0,0,0,23,23,0,23
2026-01-15T18:06:02,ME20D204,02,ME,9,2,30,0.6111111111111112,0,0,0,10,5,0,0,0,5,5,0,5,46,23,0,0,0,23,23,0,23
2026-01-15T19:06:03,ME20D204,02,ME,9,2,30,0.6110648148148148,0,0,0,9,5,0,0,0,5,4,0,4,45,23,0,0,0,23,22,0,22
2026-01-15T20:06:02,ME20D204,02,ME,9,2,30,0.6110648148148148,0,0,0,10,5,0,0,0,5,5,0,5,46,23,0,0,0,23,23,0,23
2026-01-15T21:06:02,ME20D204,02,ME,9,2,30,0.583287037037037,0,0,0,9,5,0,0,0,5,4,0,4,46,23,0,0,0,23,23,0,23
2026-01-12T18:06:02,ME20D205,01,ME,9,2,30,0.7222222222222222,0,0,0,7,4,0,0,0,4,3,0,3,7,4,0,0,0,4,3,0,3
2026-01-12T19:06:02,ME20D205,01,ME,9,2,30,0.6944444444444444,0,0,0,7,4,0,0,0,4,3,0,3,9,5,0,0,0,5,4,0,4
2026-01-12T20:06:02,ME20D205,01,ME,9,2,30,0.6111111111111112,0,0,0,9,5,0,0,0,5,4,0,4,11,6,0,0,0,6,5,0,5
2026-01-12T21:06:02,ME20D205,01,ME,9,2,30,0.5277777777777778,0,0,0,11,6,0,0,0,6,5,0,5,13,7,0,0,0,7,6,0,6
2026-01-12T22:06:02,ME20D205,01,ME,9,2,30,0.5,0,0,0,11,6,0,0,0,6,5,0,5,15,8,0,0,0,8,7,0,7
2026-01-12T23:06:02,ME20D205,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,17,9,0,0,0,9,8,0,8
2026-01-13T00:06:02,ME20D205,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,19,10,0,0,0,10,9,0,9
2026-01-13T14:36:02,ME20D205,01,ME,9,2,30,0.5833333333333334,0,0,0,9,5,0,0,0,5,4,0,4,41,21,0,0,0,21,20,0,20
2026-01-13T15:36:02,ME20D205,01,ME,9,2,30,0.5833333333333334,0,0,0,9,5,0,0,0,5,4,0,4,41,21,0,0,0,21,20,0,20
2026-01-13T18:06:02,ME20D205,01,ME,9,2,30,0.75,0,0,0,6,3,0,0,0,3,3,0,3,40,20,0,0,0,20,20,0,20
2026-01-13T19:06:02,ME20D205,01,ME,9,2,29,0.666712962962963,0,0,0,7,4,0,0,0,4,3,0,3,40,20,0,0,0,20,20,0,20
2026-01-13T20:06:03,ME20D205,01,ME,9,2,30,0.5834259259259259,0,0,0,8,4,0,0,0,4,4,0,4,39,20,0,0,0,20,19,0,19
2026-01-13T21:06:02,ME20D205,01,ME,9,2,30,0.5833796296296296,0,0,0,9,5,0,0,0,5,4,0,4,40,20,0,0,0,20,20,0,20
2026-01-13T22:06:02,ME20D205,01,ME,9,2,30,0.5833796296296296,0,0,0,9,5,0,0,0,5,4,0,4,40,20,0,0,0,20,20,0,20
2026-01-13T23:06:03,ME20D205,01,ME,9,2,30,0.5,0,0,0,11,6,0,0,0,6,5,0,5,39,20,0,0,0,20,19,0,19
2026-01-14T00:06:02,ME20D205,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,40,20,0,0,0,20,20,0,20
2026-01-14T09:06:02,ME20D205,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,42,21,0,0,0,21,21,0,21
2026-01-14T12:36:02,ME20D205,01,ME,9,2,29,0.6111574074074074,0,0,0,9,5,0,0,0,5,4,0,4,39,20,0,0,0,20,19,0,19
2026-01-14T16:36:03,ME20D205,01,ME,9,2,30,0.8333333333333334,0,0,0,3,2,0,0,0,2,1,0,1,37,19,0,0,0,19,18,0,18
2026-01-14T17:36:03,ME20D205,01,ME,9,2,30,0.75,0,0,0,5,3,0,0,0,3,2,0,2,38,19,0,0,0,19,19,0,19
2026-01-14T18:36:02,ME20D205,01,ME,9,2,29,0.75,0,0,0,6,3,0,0,0,3,3,0,3,39,20,0,0,0,20,19,0,19
2026-01-14T19:36:02,ME20D205,01,ME,9,2,30,0.6666666666666666,0,0,0,7,4,0,0,0,4,3,0,3,39,20,0,0,0,20,19,0,19
2026-01-14T20:36:02,ME20D205,01,ME,9,2,30,0.5833333333333334,0,0,0,9,5,0,0,0,5,4,0,4,39,20,0,0,0,20,19,0,19
2026-01-14T21:36:02,ME20D205,01,ME,9,2,30,0.5,0,0,0,11,6,0,0,0,6,5,0,5,39,20,0,0,0,20,19,0,19
2026-01-14T22:36:02,ME20D205,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,39,20,0,0,0,20,19,0,19
2026-01-14T23:36:02,ME20D205,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,39,20,0,0,0,20,19,0,19
2026-01-15T00:36:02,ME20D205,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,39,20,0,0,0,20,19,0,19
2026-01-15T01:36:02,ME20D205,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,39,20,0,0,0,20,19,0,19
2026-01-15T02:36:02,ME20D205,01,ME,9,2,29,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,39,20,0,0,0,20,19,0,19
2026-01-15T03:36:02,ME20D205,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,39,20,0,0,0,20,19,0,19
2026-01-15T04:36:03,ME20D205,01,ME,9,2,30,0.5,0,0,0,11,6,0,0,0,6,5,0,5,38,19,0,0,0,19,19,0,19
2026-01-15T05:36:02,ME20D205,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,39,20,0,0,0,20,19,0,19
2026-01-15T06:36:02,ME20D205,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,39,20,0,0,0,20,19,0,19
2026-01-15T07:36:02,ME20D205,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,39,20,0,0,0,20,19,0,19
2026-01-15T11:06:02,ME20D205,01,ME,9,2,30,0.5833333333333334,0,0,0,9,5,0,0,0,5,4,0,4,37,19,0,0,0,19,18,0,18
2026-01-15T12:06:02,ME20D205,01,ME,9,3,30,0.5833333333333334,0,0,0,9,5,0,0,0,5,4,0,4,39,20,0,0,0,20,19,0,19
2026-01-15T14:36:02,ME20D205,01,ME,9,2,30,0.75,0,0,0,6,3,0,0,0,3,3,0,3,39,20,0,0,0,20,19,0,19
2026-01-15T15:36:02,ME20D205,01,ME,9,2,30,0.6666666666666666,0,0,0,7,4,0,0,0,4,3,0,3,41,21,0,0,0,21,20,0,20
2026-01-15T16:36:02,ME20D205,01,ME,9,2,30,0.5833333333333334,0,0,0,9,5,0,0,0,5,4,0,4,42,21,0,0,0,21,21,0,21
2026-01-15T17:36:02,ME20D205,01,ME,9,2,30,0.5833333333333334,0,0,0,9,5,0,0,0,5,4,0,4,42,21,0,0,0,21,21,0,21
2026-01-15T18:36:02,ME20D205,01,ME,9,2,30,0.5833333333333334,0,0,0,9,5,0,0,0,5,4,0,4,42,21,0,0,0,21,21,0,21
2026-01-15T19:36:02,ME20D205,01,ME,9,2,29,0.5000462962962963,0,0,0,11,6,0,0,0,6,5,0,5,42,21,0,0,0,21,21,0,21
2026-01-15T20:36:02,ME20D205,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,42,21,0,0,0,21,21,0,21
2026-01-15T21:36:02,ME20D205,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,42,21,0,0,0,21,21,0,21
2026-01-15T22:36:02,ME20D205,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,42,21,0,0,0,21,21,0,21
2026-01-15T23:36:02,ME20D205,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,42,21,0,0,0,21,21,0,21
2026-01-16T00:36:02,ME20D205,01,ME,9,2,29,0.5000925925925926,0,0,0,12,6,0,0,0,6,6,0,6,42,21,0,0,0,21,21,0,21
2026-01-16T01:36:02,ME20D205,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,42,21,0,0,0,21,21,0,21
2026-01-16T02:36:02,ME20D205,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,42,21,0,0,0,21,21,0,21
2026-01-16T03:36:02,ME20D205,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,42,21,0,0,0,21,21,0,21
2026-01-16T04:36:02,ME20D205,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,42,21,0,0,0,21,21,0,21
2026-01-16T05:36:02,ME20D205,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,42,21,0,0,0,21,21,0,21
2026-01-16T07:36:02,ME20D205,01,ME,9,2,30,0.5833333333333334,0,0,0,10,5,0,0,0,5,5,0,5,40,20,0,0,0,20,20,0,20
2026-01-16T08:36:02,ME20D205,01,ME,9,2,30,0.5833333333333334,0,0,0,10,5,0,0,0,5,5,0,5,40,20,0,0,0,20,20,0,20
2026-01-12T18:06:02,ME20D205,02,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,12,6,0,0,0,6,6,0,6
2026-01-12T19:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,14,7,0,0,0,7,7,0,7
2026-01-12T20:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,16,8,0,0,0,8,8,0,8
2026-01-12T21:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,18,9,0,0,0,9,9,0,9
2026-01-12T22:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,20,10,0,0,0,10,10,0,10
2026-01-12T23:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,22,11,0,0,0,11,11,0,11
2026-01-13T00:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,24,12,0,0,0,12,12,0,12
2026-01-13T16:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,46,23,0,0,0,23,23,0,23
2026-01-13T19:06:02,ME20D205,02,ME,9,2,29,0.5,0,0,0,12,6,0,0,0,6,6,0,6,46,23,0,0,0,23,23,0,23
2026-01-13T20:06:03,ME20D205,02,ME,9,2,30,0.5,0,0,0,11,6,0,0,0,6,5,0,5,45,23,0,0,0,23,22,0,22
2026-01-13T21:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,46,23,0,0,0,23,23,0,23
2026-01-13T22:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,46,23,0,0,0,23,23,0,23
2026-01-13T23:06:03,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,45,23,0,0,0,23,22,0,22
2026-01-14T00:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,46,23,0,0,0,23,23,0,23
2026-01-14T09:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-14T11:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-14T15:06:02,ME20D205,02,ME,9,2,29,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-14T16:06:02,ME20D205,02,ME,9,2,29,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-14T17:06:03,ME20D205,02,ME,9,2,30,0.5000462962962963,0,0,0,11,6,0,0,0,6,5,0,5,48,24,0,0,0,24,24,0,24
2026-01-14T18:06:03,ME20D205,02,ME,9,2,30,0.5000925925925926,0,0,0,12,6,0,0,0,6,6,0,6,47,24,0,0,0,24,23,0,23
2026-01-14T19:06:02,ME20D205,02,ME,9,2,30,0.5000925925925926,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-14T20:06:02,ME20D205,02,ME,9,2,30,0.5000925925925926,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-14T21:06:02,ME20D205,02,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-14T22:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T01:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T05:06:02,ME20D205,02,ME,9,2,29,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T06:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T07:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T08:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T09:06:02,ME20D205,02,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T10:06:02,ME20D205,02,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T11:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T12:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T13:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T14:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T15:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T16:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T17:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-15T18:06:02,ME20D205,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,48,24,0,0,0,24,24,0,24
2026-01-12T19:06:02,ME20D206,01,ME,9,2,30,0.75,0,0,0,5,3,0,0,0,3,2,0,2,7,4,0,0,0,4,3,0,3
2026-01-12T21:36:02,ME20D206,01,ME,9,2,30,0.8333333333333334,0,0,0,3,2,0,0,0,2,1,0,1,9,5,0,0,0,5,4,0,4
2026-01-12T22:36:02,ME20D206,01,ME,9,2,30,0.75,0,0,0,5,3,0,0,0,3,2,0,2,11,6,0,0,0,6,5,0,5
2026-01-12T23:36:02,ME20D206,01,ME,9,2,30,0.6666666666666666,0,0,0,7,4,0,0,0,4,3,0,3,13,7,0,0,0,7,6,0,6
2026-01-13T00:36:02,ME20D206,01,ME,9,2,30,0.5833333333333334,0,0,0,9,5,0,0,0,5,4,0,4,15,8,0,0,0,8,7,0,7
2026-01-13T02:36:02,ME20D206,01,ME,9,2,29,0.5833796296296296,0,0,0,9,5,0,0,0,5,4,0,4,17,9,0,0,0,9,8,0,8
2026-01-13T03:36:02,ME20D206,01,ME,9,2,30,0.5833796296296296,0,0,0,10,5,0,0,0,5,5,0,5,19,10,0,0,0,10,9,0,9
2026-01-13T04:36:02,ME20D206,01,ME,9,2,30,0.5833796296296296,0,0,0,10,5,0,0,0,5,5,0,5,21,11,0,0,0,11,10,0,10
2026-01-13T05:36:02,ME20D206,01,ME,9,2,30,0.5833796296296296,0,0,0,10,5,0,0,0,5,5,0,5,23,12,0,0,0,12,11,0,11
2026-01-13T06:36:02,ME20D206,01,ME,9,2,30,0.5833796296296296,0,0,0,10,5,0,0,0,5,5,0,5,25,13,0,0,0,13,12,0,12
2026-01-13T07:36:02,ME20D206,01,ME,9,2,30,0.5000462962962963,0,0,0,11,6,0,0,0,6,5,0,5,27,14,0,0,0,14,13,0,13
2026-01-13T08:36:03,ME20D206,01,ME,9,2,30,0.5,0,0,0,11,6,0,0,0,6,5,0,5,29,15,0,0,0,15,14,0,14
2026-01-13T09:36:02,ME20D206,01,ME,9,2,29,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,31,16,0,0,0,16,15,0,15
2026-01-13T10:36:02,ME20D206,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,33,17,0,0,0,17,16,0,16
2026-01-13T11:36:02,ME20D206,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,35,18,0,0,0,18,17,0,17
2026-01-13T12:36:02,ME20D206,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,36,18,0,0,0,18,18,0,18
2026-01-13T13:36:02,ME20D206,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,36,18,0,0,0,18,18,0,18
2026-01-13T14:36:02,ME20D206,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,36,18,0,0,0,18,18,0,18
2026-01-13T15:36:02,ME20D206,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,37,19,0,0,0,19,18,0,18
2026-01-13T16:36:02,ME20D206,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,39,20,0,0,0,20,19,0,19
2026-01-13T17:36:02,ME20D206,01,ME,9,2,29,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,41,21,0,0,0,21,20,0,20
2026-01-13T18:36:03,ME20D206,01,ME,9,2,30,0.5,0,0,0,11,6,0,0,0,6,5,0,5,42,21,0,0,0,21,21,0,21
2026-01-13T22:36:02,ME20D206,01,ME,9,2,30,0.6666203703703704,0,0,0,8,4,0,0,0,4,4,0,4,42,21,0,0,0,21,21,0,21
2026-01-13T23:36:02,ME20D206,01,ME,9,2,29,0.6666203703703704,0,0,0,8,4,0,0,0,4,4,0,4,42,21,0,0,0,21,21,0,21
2026-01-14T00:36:02,ME20D206,01,ME,9,2,30,0.6666203703703704,0,0,0,8,4,0,0,0,4,4,0,4,42,21,0,0,0,21,21,0,21
2026-01-14T01:36:02,ME20D206,01,ME,9,2,30,0.6666666666666666,0,0,0,8,4,0,0,0,4,4,0,4,43,22,0,0,0,22,21,0,21
2026-01-14T02:36:02,ME20D206,01,ME,9,2,29,0.5834259259259259,0,0,0,9,5,0,0,0,5,4,0,4,44,22,0,0,0,22,22,0,22
2026-01-14T03:36:03,ME20D206,01,ME,9,2,30,0.5000462962962963,0,0,0,11,6,0,0,0,6,5,0,5,43,22,0,0,0,22,21,0,21
2026-01-14T04:36:02,ME20D206,01,ME,9,2,29,0.5000925925925926,0,0,0,12,6,0,0,0,6,6,0,6,44,22,0,0,0,22,22,0,22
2026-01-14T05:36:02,ME20D206,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,44,22,0,0,0,22,22,0,22
2026-01-14T06:36:02,ME20D206,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,44,22,0,0,0,22,22,0,22
2026-01-14T07:36:02,ME20D206,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,44,22,0,0,0,22,22,0,22
2026-01-14T08:36:02,ME20D206,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,44,22,0,0,0,22,22,0,22
2026-01-14T09:36:02,ME20D206,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,44,22,0,0,0,22,22,0,22
2026-01-14T10:36:02,ME20D206,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,44,22,0,0,0,22,22,0,22
2026-01-14T11:36:02,ME20D206,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,44,22,0,0,0,22,22,0,22
2026-01-14T12:36:02,ME20D206,01,ME,9,2,29,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,44,22,0,0,0,22,22,0,22
2026-01-14T13:36:02,ME20D206,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,44,22,0,0,0,22,22,0,22
2026-01-14T14:36:03,ME20D206,01,ME,9,2,30,0.5,0,0,0,11,6,0,0,0,6,5,0,5,43,22,0,0,0,22,21,0,21
2026-01-14T15:26:03,ME20D206,01,ME,9,3,20,0.5,0,0,0,12,6,0,0,0,6,6,0,6,44,22,0,0,0,22,22,0,22
2026-01-14T17:06:03,ME20D206,01,ME,9,2,30,0.5277777777777778,0,0,0,10,5,0,0,0,5,5,0,5,43,22,0,0,0,22,21,0,21
2026-01-14T18:06:03,ME20D206,01,ME,9,2,30,0.5277314814814815,0,0,0,11,6,0,0,0,6,5,0,5,42,21,0,0,0,21,21,0,21
2026-01-14T19:06:02,ME20D206,01,ME,9,2,30,0.5276851851851851,0,0,0,11,6,0,0,0,6,5,0,5,43,22,0,0,0,22,21,0,21
2026-01-14T20:06:02,ME20D206,01,ME,9,2,30,0.5276851851851851,0,0,0,11,6,0,0,0,6,5,0,5,43,22,0,0,0,22,21,0,21
2026-01-14T21:06:02,ME20D206,01,ME,9,2,30,0.5277314814814815,0,0,0,11,6,0,0,0,6,5,0,5,45,23,0,0,0,23,22,0,22
2026-01-14T22:06:02,ME20D206,01,ME,9,2,30,0.5,0,0,0,11,6,0,0,0,6,5,0,5,47,24,0,0,0,24,23,0,23
2026-01-15T01:06:02,ME20D206,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,47,24,0,0,0,24,23,0,23
2026-01-15T05:06:02,ME20D206,01,ME,9,2,29,0.5,0,0,0,12,6,0,0,0,6,6,0,6,47,24,0,0,0,24,23,0,23
2026-01-15T06:06:02,ME20D206,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,47,24,0,0,0,24,23,0,23
2026-01-15T07:06:02,ME20D206,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,47,24,0,0,0,24,23,0,23
2026-01-15T08:06:02,ME20D206,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,47,24,0,0,0,24,23,0,23
2026-01-15T09:06:02,ME20D206,01,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,47,24,0,0,0,24,23,0,23
2026-01-15T11:06:02,ME20D206,01,ME,9,2,30,0.5833333333333334,0,0,0,10,5,0,0,0,5,5,0,5,45,23,0,0,0,23,22,0,22
2026-01-15T12:06:02,ME20D206,01,ME,9,2,30,0.5833333333333334,0,0,0,10,5,0,0,0,5,5,0,5,45,23,0,0,0,23,22,0,22
2026-01-15T13:06:02,ME20D206,01,ME,9,2,30,0.5833333333333334,0,0,0,10,5,0,0,0,5,5,0,5,45,23,0,0,0,23,22,0,22
2026-01-15T14:06:02,ME20D206,01,ME,9,2,30,0.5833333333333334,0,0,0,10,5,0,0,0,5,5,0,5,45,23,0,0,0,23,22,0,22
2026-01-15T15:06:02,ME20D206,01,ME,9,2,30,0.5833333333333334,0,0,0,10,5,0,0,0,5,5,0,5,45,23,0,0,0,23,22,0,22
2026-01-15T16:06:02,ME20D206,01,ME,9,2,30,0.5,0,0,0,11,6,0,0,0,6,5,0,5,45,23,0,0,0,23,22,0,22
2026-01-15T17:06:02,ME20D206,01,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,46,23,0,0,0,23,23,0,23
2026-01-15T17:56:02,ME20D206,01,ME,9,3,20,0.5,0,0,0,12,6,0,0,0,6,6,0,6,46,23,0,0,0,23,23,0,23
2026-01-15T20:06:02,ME20D206,01,ME,9,2,30,0.6111111111111112,0,0,0,10,5,0,0,0,5,5,0,5,44,22,0,0,0,22,22,0,22
2026-01-15T21:06:02,ME20D206,01,ME,9,2,30,0.6111111111111112,0,0,0,10,5,0,0,0,5,5,0,5,44,22,0,0,0,22,22,0,22
2026-01-15T22:06:02,ME20D206,01,ME,9,2,30,0.6111111111111112,0,0,0,10,5,0,0,0,5,5,0,5,44,22,0,0,0,22,22,0,22
2026-01-15T23:06:02,ME20D206,01,ME,9,2,30,0.6111111111111112,0,0,0,10,5,0,0,0,5,5,0,5,44,22,0,0,0,22,22,0,22
2026-01-16T00:06:03,ME20D206,01,ME,9,2,30,0.583287037037037,0,0,0,9,5,0,0,0,5,4,0,4,43,22,0,0,0,22,21,0,21
2026-01-12T18:06:02,ME20D206,02,ME,9,2,30,0.5000462962962963,0,0,0,12,6,0,0,0,6,6,0,6,12,6,0,0,0,6,6,0,6
2026-01-12T19:06:02,ME20D206,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,14,7,0,0,0,7,7,0,7
2026-01-12T20:06:02,ME20D206,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,16,8,0,0,0,8,8,0,8
2026-01-12T21:06:02,ME20D206,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,18,9,0,0,0,9,9,0,9
2026-01-12T22:06:02,ME20D206,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,20,10,0,0,0,10,10,0,10
2026-01-12T23:06:02,ME20D206,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,22,11,0,0,0,11,11,0,11
2026-01-13T00:06:02,ME20D206,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,24,12,0,0,0,12,12,0,12
2026-01-13T16:06:02,ME20D206,02,ME,9,2,30,0.5,0,0,0,12,6,0,0,0,6,6,0,6,46,23,0,0,0,23,23,0,23
2026-01-13T19:06:02,ME20D206,02,ME,9,2,29,0.5,0,0,0,12,6,0,0,0,6,6,0,6,46,23,0,0,0,23,23,0,23
